"","speciesid","Year","spending","speciesname","taxon","conservation_status","listed"
"26263",53544,2010,29218.70702,NA,"Reptiles",NA,1
"26264",53544,2014,7248.415716,NA,"Reptiles",NA,1
"26265",53544,2003,49952.44565,NA,"Reptiles",NA,1
"26266",53544,2009,46140.5035,NA,"Reptiles",NA,1
"26267",53544,2015,13547.72152,NA,"Reptiles",NA,1
"26268",53544,2006,50940.92262,NA,"Reptiles",NA,1
"26269",53544,2005,91237.94163,NA,"Reptiles",NA,1
"26270",53544,2007,52247.80029,NA,"Reptiles",NA,1
"26271",53544,2013,59434.12017,NA,"Reptiles",NA,1
"26272",53544,1996,10934.99044,NA,"Reptiles",NA,1
"26273",53544,2001,69198.19311,NA,"Reptiles",NA,1
"26274",53544,2000,43839.02439,NA,"Reptiles",NA,1
"26275",53544,2004,35032.8216,NA,"Reptiles",NA,1
"26276",53545,1998,12029.44785,NA,"Reptiles",NA,1
"26277",53545,2010,36523.38377,NA,"Reptiles",NA,1
"26278",53545,2012,34711.11324,NA,"Reptiles",NA,1
"26279",53545,2011,19267.97688,NA,"Reptiles",NA,1
"26280",53545,2000,12098.43206,NA,"Reptiles",NA,1
"26281",53545,2016,27369.5,NA,"Reptiles",NA,1
"26282",53545,2006,45766.58929,NA,"Reptiles",NA,1
"26283",53545,2003,0,NA,"Reptiles",NA,1
"26284",53545,1999,8827.130852,NA,"Reptiles",NA,1
"26285",53545,2002,0,NA,"Reptiles",NA,1
"26286",53545,2015,30386.19494,NA,"Reptiles",NA,1
"26287",53545,2014,10872.62357,NA,"Reptiles",NA,1
"26288",53545,1997,17561.68224,NA,"Reptiles",NA,1
"26289",53545,2007,5911.722142,NA,"Reptiles",NA,1
"26290",53545,2009,53851.15524,NA,"Reptiles",NA,1
"26291",53545,1996,10934.99044,NA,"Reptiles",NA,1
"26292",53545,2001,40134.952,NA,"Reptiles",NA,1
"26293",53545,2004,5190.047644,NA,"Reptiles",NA,1
"26294",53545,2008,29402.89271,NA,"Reptiles",NA,1
"26295",53545,2013,11045.27897,NA,"Reptiles",NA,1
"26296",53545,2005,8910.445469,NA,"Reptiles",NA,1
"26297",53546,2011,10353.26812,NA,"Reptiles",NA,1
"26298",53546,2003,0,NA,"Reptiles",NA,1
"26299",53546,1999,3677.971188,NA,"Reptiles",NA,1
"26300",53546,2010,1123.796424,NA,"Reptiles",NA,1
"26301",53546,2014,6730.671736,NA,"Reptiles",NA,1
"26302",53546,2002,0,NA,"Reptiles",NA,1
"26303",53546,2012,6938.80662,NA,"Reptiles",NA,1
"26304",53546,2016,10212.5,NA,"Reptiles",NA,1
"26305",53546,1996,13278.20268,NA,"Reptiles",NA,1
"26306",53546,1998,36088.34356,NA,"Reptiles",NA,1
"26307",53546,2004,1297.511911,NA,"Reptiles",NA,1
"26308",53546,2001,1383.963862,NA,"Reptiles",NA,1
"26309",53546,2007,1773.516643,NA,"Reptiles",NA,1
"26310",53546,2000,2846.689895,NA,"Reptiles",NA,1
"26311",53546,1997,32221.86916,NA,"Reptiles",NA,1
"26312",53546,2006,1215.77381,NA,"Reptiles",NA,1
"26313",53546,2008,8538.086391,NA,"Reptiles",NA,1
"26314",53546,2015,8790.506329,NA,"Reptiles",NA,1
"26315",53546,2009,9712.587413,NA,"Reptiles",NA,1
"26316",53546,2013,5785.622318,NA,"Reptiles",NA,1
"26317",53546,2005,1756.989247,NA,"Reptiles",NA,1
"26318",53547,2016,6275.58125,NA,"Reptiles",NA,1
"26319",53548,2010,899.0371389,NA,"Amphibians",NA,1
"26320",53548,2011,7083.815029,NA,"Amphibians",NA,1
"26321",53548,1999,6988.145258,NA,"Amphibians",NA,1
"26322",53548,2012,9607.578397,NA,"Amphibians",NA,1
"26323",53548,1998,18044.17178,NA,"Amphibians",NA,1
"26324",53548,2016,26041.875,NA,"Amphibians",NA,1
"26325",53548,2015,24923.67089,NA,"Amphibians",NA,1
"26326",53548,2006,1458.928571,NA,"Amphibians",NA,1
"26327",53548,2014,24851.71103,NA,"Amphibians",NA,1
"26328",53548,2000,12810.10453,NA,"Amphibians",NA,1
"26329",53548,2007,13005.78871,NA,"Amphibians",NA,1
"26330",53548,1996,6248.565966,NA,"Amphibians",NA,1
"26331",53548,2013,25772.3176,NA,"Amphibians",NA,1
"26332",53548,2003,0,NA,"Amphibians",NA,1
"26333",53548,2008,6261.263353,NA,"Amphibians",NA,1
"26334",53548,2002,4087.270706,NA,"Amphibians",NA,1
"26335",53548,2009,1142.657343,NA,"Amphibians",NA,1
"26336",53548,2001,4151.891587,NA,"Amphibians",NA,1
"26337",53548,2005,1882.488479,NA,"Amphibians",NA,1
"26338",53548,2004,0,NA,"Amphibians",NA,1
"26339",53548,1997,22906.54206,NA,"Amphibians",NA,1
"26340",53549,2007,30606.16787,NA,"Amphibians",NA,1
"26341",53549,2014,9764.651458,NA,"Amphibians",NA,1
"26342",53549,2003,0,NA,"Amphibians",NA,1
"26343",53549,2011,30514.89551,NA,"Amphibians",NA,1
"26344",53549,2010,51132.73728,NA,"Amphibians",NA,1
"26345",53549,2016,18280.375,NA,"Amphibians",NA,1
"26346",53549,2005,35139.78495,NA,"Amphibians",NA,1
"26347",53549,2002,21798.7771,NA,"Amphibians",NA,1
"26348",53549,2015,14581.89873,NA,"Amphibians",NA,1
"26349",53549,2006,33433.77976,NA,"Amphibians",NA,1
"26350",53549,2013,6311.587983,NA,"Amphibians",NA,1
"26351",53549,2000,15656.79443,NA,"Amphibians",NA,1
"26352",53549,2004,51900.47644,NA,"Amphibians",NA,1
"26353",53549,1997,67956.07477,NA,"Amphibians",NA,1
"26354",53549,1996,10997.4761,NA,"Amphibians",NA,1
"26355",53549,1999,20596.63866,NA,"Amphibians",NA,1
"26356",53549,2012,9607.578397,NA,"Amphibians",NA,1
"26357",53549,1998,28569.93865,NA,"Amphibians",NA,1
"26358",53549,2009,156544.0559,NA,"Amphibians",NA,1
"26359",53549,2008,48533.89828,NA,"Amphibians",NA,1
"26360",53549,2001,22143.4218,NA,"Amphibians",NA,1
"26361",53550,2011,10353.26812,NA,"Amphibians",NA,1
"26362",53550,2016,7659.375,NA,"Amphibians",NA,1
"26363",53550,2006,151059.8958,NA,"Amphibians",NA,1
"26364",53550,2002,8174.541412,NA,"Amphibians",NA,1
"26365",53550,2012,44714.73737,NA,"Amphibians",NA,1
"26366",53550,2004,25950.23822,NA,"Amphibians",NA,1
"26367",53550,2014,7766.159696,NA,"Amphibians",NA,1
"26368",53550,2010,14609.35351,NA,"Amphibians",NA,1
"26369",53550,2007,144786.3517,NA,"Amphibians",NA,1
"26370",53550,2000,7828.397213,NA,"Amphibians",NA,1
"26371",53550,1997,10689.71963,NA,"Amphibians",NA,1
"26372",53550,1999,5884.753902,NA,"Amphibians",NA,1
"26373",53550,2003,21979.07609,NA,"Amphibians",NA,1
"26374",53550,2015,11272.53165,NA,"Amphibians",NA,1
"26375",53550,2005,15687.40399,NA,"Amphibians",NA,1
"26376",53550,2009,7612.383217,NA,"Amphibians",NA,1
"26377",53550,2013,5259.656652,NA,"Amphibians",NA,1
"26378",53550,2001,5535.855449,NA,"Amphibians",NA,1
"26379",53550,2008,8538.086391,NA,"Amphibians",NA,1
"26380",53550,1998,12029.44785,NA,"Amphibians",NA,1
"26381",53551,2016,9181.0375,NA,"Amphibians",NA,1
"26382",53551,2014,6212.927757,NA,"Amphibians",NA,1
"26383",53551,2015,7239.240506,NA,"Amphibians",NA,1
"26384",53552,2016,19893.95,NA,"Fishes",NA,1
"26385",53552,2015,10548.60759,NA,"Fishes",NA,1
"26386",53552,2014,5062.500634,NA,"Fishes",NA,1
"26387",53553,2016,19893.95,NA,"Fishes",NA,1
"26388",53553,2014,5062.500634,NA,"Fishes",NA,1
"26389",53553,2015,10548.60759,NA,"Fishes",NA,1
"26390",53554,2014,5062.500634,NA,"Fishes",NA,1
"26391",53554,2016,19893.95,NA,"Fishes",NA,1
"26392",53554,2015,10548.60759,NA,"Fishes",NA,1
"26393",53555,2016,19893.95,NA,"Fishes",NA,1
"26394",53555,2015,10548.60759,NA,"Fishes",NA,1
"26395",53555,2014,5062.500634,NA,"Fishes",NA,1
"26396",53556,2015,10548.60759,NA,"Fishes",NA,1
"26397",53556,2014,5062.500634,NA,"Fishes",NA,1
"26398",53556,2016,19893.95,NA,"Fishes",NA,1
"26399",53557,2016,19893.95,NA,"Fishes",NA,1
"26400",53557,2015,10548.60759,NA,"Fishes",NA,1
"26401",53557,2014,5062.500634,NA,"Fishes",NA,1
"26402",53558,2014,5062.500634,NA,"Fishes",NA,1
"26403",53558,2016,19893.95,NA,"Fishes",NA,1
"26404",53558,2015,10548.60759,NA,"Fishes",NA,1
"26405",53559,2014,5062.500634,NA,"Fishes",NA,1
"26406",53559,2016,19893.95,NA,"Fishes",NA,1
"26407",53559,2015,10548.60759,NA,"Fishes",NA,1
"26408",53560,2014,154884.147,NA,"Fishes",NA,1
"26409",53560,2016,156751.6625,NA,"Fishes",NA,1
"26410",53560,2015,184393.7975,NA,"Fishes",NA,1
"26411",53561,2015,184393.7975,NA,"Fishes",NA,1
"26412",53561,2016,156751.6625,NA,"Fishes",NA,1
"26413",53561,2014,154884.147,NA,"Fishes",NA,1
"26414",53562,2016,156751.6625,NA,"Fishes",NA,1
"26415",53562,2015,184393.7975,NA,"Fishes",NA,1
"26416",53562,2014,154884.147,NA,"Fishes",NA,1
"26417",53563,2014,154884.147,NA,"Fishes",NA,1
"26418",53563,2015,184393.7975,NA,"Fishes",NA,1
"26419",53563,2016,156751.6625,NA,"Fishes",NA,1
"26420",53564,2014,154884.147,NA,"Fishes",NA,1
"26421",53564,2016,156751.6625,NA,"Fishes",NA,1
"26422",53564,2015,184393.7975,NA,"Fishes",NA,1
"26423",53565,2015,184393.7975,NA,"Fishes",NA,1
"26424",53565,2014,154884.147,NA,"Fishes",NA,1
"26425",53565,2016,156751.6625,NA,"Fishes",NA,1
"26426",53566,2015,184393.7975,NA,"Fishes",NA,1
"26427",53566,2014,154884.147,NA,"Fishes",NA,1
"26428",53566,2016,156751.6625,NA,"Fishes",NA,1
"26429",53567,2016,156751.6625,NA,"Fishes",NA,1
"26430",53567,2014,154884.147,NA,"Fishes",NA,1
"26431",53567,2015,184393.7975,NA,"Fishes",NA,1
"26432",53568,2015,184393.7975,NA,"Fishes",NA,1
"26433",53568,2014,154884.147,NA,"Fishes",NA,1
"26434",53568,2016,156751.6625,NA,"Fishes",NA,1
"26435",53569,2016,156751.6625,NA,"Fishes",NA,1
"26436",53569,2015,184393.7975,NA,"Fishes",NA,1
"26437",53569,2014,154884.147,NA,"Fishes",NA,1
"26438",53570,2016,156751.6625,NA,"Fishes",NA,1
"26439",53570,2014,154884.147,NA,"Fishes",NA,1
"26440",53570,2015,184393.7975,NA,"Fishes",NA,1
"26441",53571,2012,996121.2008,NA,"Fishes",NA,1
"26442",53571,2015,1186433.956,NA,"Fishes",NA,1
"26443",53571,2013,1294493.02,NA,"Fishes",NA,1
"26444",53571,2014,1152480.496,NA,"Fishes",NA,1
"26445",53571,2011,1097904.144,NA,"Fishes",NA,1
"26446",53571,2016,1757303.683,NA,"Fishes",NA,1
"26447",53572,2015,217076.9,NA,"Fishes",NA,1
"26448",53573,2016,102.125,NA,"Fishes",NA,1
"26449",53574,2001,38530.93789,NA,"Invertebrates",NA,1
"26450",53574,2012,115770.2522,NA,"Invertebrates",NA,1
"26451",53574,1997,30038.11215,NA,"Invertebrates",NA,1
"26452",53574,2000,33078.53659,NA,"Invertebrates",NA,1
"26453",53574,2011,28892.15696,NA,"Invertebrates",NA,1
"26454",53574,2010,74369.47593,NA,"Invertebrates",NA,1
"26455",53574,2014,150402.5551,NA,"Invertebrates",NA,1
"26456",53574,2015,54966.51899,NA,"Invertebrates",NA,1
"26457",53574,2007,176427.0709,NA,"Invertebrates",NA,1
"26458",53574,2003,181960.1087,NA,"Invertebrates",NA,1
"26459",53574,2009,141375.2797,NA,"Invertebrates",NA,1
"26460",53574,2008,113271.9461,NA,"Invertebrates",NA,1
"26461",53574,2004,157175.4029,NA,"Invertebrates",NA,1
"26462",53574,2016,67055.275,NA,"Invertebrates",NA,1
"26463",53574,1999,33160.58824,NA,"Invertebrates",NA,1
"26464",53574,2002,141589.8694,NA,"Invertebrates",NA,1
"26465",53574,2013,52698.60386,NA,"Invertebrates",NA,1
"26466",53574,1996,7654.493308,NA,"Invertebrates",NA,1
"26467",53574,2005,243051.8525,NA,"Invertebrates",NA,1
"26468",53574,2006,148221.064,NA,"Invertebrates",NA,1
"26469",53574,1998,40779.82822,NA,"Invertebrates",NA,1
"26470",53575,2005,241932.3994,NA,"Invertebrates",NA,1
"26471",53575,2000,113967.23,NA,"Invertebrates",NA,1
"26472",53575,2003,158220.0424,NA,"Invertebrates",NA,1
"26473",53575,2002,88148.80489,NA,"Invertebrates",NA,1
"26474",53575,1999,123653.3914,NA,"Invertebrates",NA,1
"26475",53575,2001,71274.1389,NA,"Invertebrates",NA,1
"26476",53575,1998,107753.7791,NA,"Invertebrates",NA,1
"26477",53575,1997,21196.18692,NA,"Invertebrates",NA,1
"26478",53575,2006,405480.0179,NA,"Invertebrates",NA,1
"26479",53575,2007,62914.91172,NA,"Invertebrates",NA,1
"26480",53575,1996,65609.94264,NA,"Invertebrates",NA,1
"26481",53575,2004,183490.2419,NA,"Invertebrates",NA,1
"26482",53576,2016,43369.42375,NA,"Invertebrates",NA,1
"26483",53577,2016,61768.26375,NA,"Invertebrates",NA,1
"26484",53578,2016,43037.5175,NA,"Invertebrates",NA,1
"26485",53579,2016,6448.1725,NA,"Invertebrates",NA,1
"26486",53580,2016,72672.15,NA,"Invertebrates",NA,1
"26487",53581,2016,25257.555,NA,"Invertebrates",NA,1
"26488",53582,2016,7432.6575,NA,"Invertebrates",NA,1
"26489",53583,2015,11582.78481,NA,"Plants",NA,1
"26490",53583,2016,6638.125,NA,"Plants",NA,1
"26491",53584,2016,10314.625,NA,"Plants",NA,1
"26492",53584,2015,13651.13924,NA,"Plants",NA,1
"26493",53585,2015,16766.08101,NA,"Plants",NA,1
"26494",53585,2016,11781.14,NA,"Plants",NA,1
"26495",53585,2014,57928.30292,NA,"Plants",NA,1
"26496",53586,1997,9926.168224,NA,"Plants",NA,1
"26497",53586,1996,9372.848948,NA,"Plants",NA,1
"26498",53586,1998,4511.042945,NA,"Plants",NA,1
"26499",53587,1997,2290.654206,NA,"Plants",NA,1
"26500",53587,2003,40261.6712,NA,"Plants",NA,1
"26501",53587,1996,15621.41491,NA,"Plants",NA,1
"26502",53587,2004,0,NA,"Plants",NA,1
"26503",53587,2000,19215.15679,NA,"Plants",NA,1
"26504",53587,2001,3875.098814,NA,"Plants",NA,1
"26505",53587,2002,0,NA,"Plants",NA,1
"26506",53587,1999,52845.09004,NA,"Plants",NA,1
"26507",53587,1998,1954.785276,NA,"Plants",NA,1
"26508",53588,2016,109071.5425,NA,"Plants",NA,1
"26509",53588,2015,11548.65696,NA,"Plants",NA,1
"26510",53588,2014,10704.87452,NA,"Plants",NA,1
"26511",53589,1999,735.5942377,NA,"Plants",NA,1
"26512",53589,1997,1527.102804,NA,"Plants",NA,1
"26513",53589,1998,1503.680982,NA,"Plants",NA,1
"26514",53589,1996,781.0707457,NA,"Plants",NA,1
"26515",53590,2006,19537.48512,NA,"Plants",NA,1
"26516",53590,2002,0,NA,"Plants",NA,1
"26517",53590,2003,0,NA,"Plants",NA,1
"26518",53590,2004,0,NA,"Plants",NA,1
"26519",53590,1997,9926.168224,NA,"Plants",NA,1
"26520",53590,2012,75940.43467,NA,"Plants",NA,1
"26521",53590,2005,1254.99232,NA,"Plants",NA,1
"26522",53590,2009,99142.66434,NA,"Plants",NA,1
"26523",53590,1996,18745.6979,NA,"Plants",NA,1
"26524",53590,2014,116553.4892,NA,"Plants",NA,1
"26525",53590,2015,59413.48101,NA,"Plants",NA,1
"26526",53590,2011,252292.7968,NA,"Plants",NA,1
"26527",53590,2016,47617.82375,NA,"Plants",NA,1
"26528",53590,1998,7969.509202,NA,"Plants",NA,1
"26529",53590,2001,0,NA,"Plants",NA,1
"26530",53590,2000,23485.19164,NA,"Plants",NA,1
"26531",53590,2008,21356.60009,NA,"Plants",NA,1
"26532",53590,2013,79626.99399,NA,"Plants",NA,1
"26533",53590,2010,44058.43879,NA,"Plants",NA,1
"26534",53590,2007,35091.98263,NA,"Plants",NA,1
"26535",53590,1999,22067.82713,NA,"Plants",NA,1
"26536",53591,1999,9268.487395,NA,"Plants",NA,1
"26537",53591,2001,1937.549407,NA,"Plants",NA,1
"26538",53591,2000,3145.592334,NA,"Plants",NA,1
"26539",53591,1997,3756.672897,NA,"Plants",NA,1
"26540",53591,2006,1033.407738,NA,"Plants",NA,1
"26541",53591,2003,57027.04402,NA,"Plants",NA,1
"26542",53591,2002,1362.423569,NA,"Plants",NA,1
"26543",53591,1998,19998.95706,NA,"Plants",NA,1
"26544",53591,1996,5326.902486,NA,"Plants",NA,1
"26545",53591,2004,26339.49179,NA,"Plants",NA,1
"26546",53591,2005,17569.89247,NA,"Plants",NA,1
"26547",53592,2002,4087.270706,NA,"Plants",NA,1
"26548",53592,2007,4729.377713,NA,"Plants",NA,1
"26549",53592,2001,4151.891587,NA,"Plants",NA,1
"26550",53592,1999,4413.565426,NA,"Plants",NA,1
"26551",53592,2011,9808.359271,NA,"Plants",NA,1
"26552",53592,2005,1882.488479,NA,"Plants",NA,1
"26553",53592,2000,0,NA,"Plants",NA,1
"26554",53592,2009,1371.188811,NA,"Plants",NA,1
"26555",53592,2015,8893.924051,NA,"Plants",NA,1
"26556",53592,1996,6248.565966,NA,"Plants",NA,1
"26557",53592,2013,9046.609442,NA,"Plants",NA,1
"26558",53592,2006,1215.77381,NA,"Plants",NA,1
"26559",53592,2012,9607.578397,NA,"Plants",NA,1
"26560",53592,2008,7855.03948,NA,"Plants",NA,1
"26561",53592,2016,12357.125,NA,"Plants",NA,1
"26562",53592,2014,11390.36755,NA,"Plants",NA,1
"26563",53592,1998,7518.404908,NA,"Plants",NA,1
"26564",53592,1997,7635.514019,NA,"Plants",NA,1
"26565",53592,2004,3892.535733,NA,"Plants",NA,1
"26566",53592,2003,6660.326087,NA,"Plants",NA,1
"26567",53592,2010,2247.592847,NA,"Plants",NA,1
"26568",53593,2007,1891.751085,NA,"Plants",NA,1
"26569",53593,2013,6837.553648,NA,"Plants",NA,1
"26570",53593,2009,1028.391608,NA,"Plants",NA,1
"26571",53593,2011,9808.359271,NA,"Plants",NA,1
"26572",53593,2012,9607.578397,NA,"Plants",NA,1
"26573",53593,2002,4087.270706,NA,"Plants",NA,1
"26574",53593,2008,569.2057594,NA,"Plants",NA,1
"26575",53593,2005,1882.488479,NA,"Plants",NA,1
"26576",53593,2014,13979.08745,NA,"Plants",NA,1
"26577",53593,2000,5693.379791,NA,"Plants",NA,1
"26578",53593,2010,3933.287483,NA,"Plants",NA,1
"26579",53593,1996,3124.282983,NA,"Plants",NA,1
"26580",53593,2001,4151.891587,NA,"Plants",NA,1
"26581",53593,2006,1458.928571,NA,"Plants",NA,1
"26582",53593,2016,12357.125,NA,"Plants",NA,1
"26583",53593,2003,0,NA,"Plants",NA,1
"26584",53593,2015,9824.683544,NA,"Plants",NA,1
"26585",53593,1998,4511.042945,NA,"Plants",NA,1
"26586",53593,2004,1297.511911,NA,"Plants",NA,1
"26587",53593,1997,4581.308411,NA,"Plants",NA,1
"26588",53593,1999,4413.565426,NA,"Plants",NA,1
"26589",53594,2009,8569.93007,NA,"Plants",NA,1
"26590",53594,1999,5884.753902,NA,"Plants",NA,1
"26591",53594,2008,2504.505341,NA,"Plants",NA,1
"26592",53594,2010,12923.65887,NA,"Plants",NA,1
"26593",53594,2014,9837.135615,NA,"Plants",NA,1
"26594",53594,2001,8303.783173,NA,"Plants",NA,1
"26595",53594,2012,9281.98824,NA,"Plants",NA,1
"26596",53594,2015,14271.64557,NA,"Plants",NA,1
"26597",53594,2013,21564.59227,NA,"Plants",NA,1
"26598",53594,1996,6248.565966,NA,"Plants",NA,1
"26599",53594,1997,4581.308411,NA,"Plants",NA,1
"26600",53594,2007,12414.6165,NA,"Plants",NA,1
"26601",53594,2016,10723.125,NA,"Plants",NA,1
"26602",53594,2006,1458.928571,NA,"Plants",NA,1
"26603",53594,1998,7518.404908,NA,"Plants",NA,1
"26604",53594,2002,2724.847137,NA,"Plants",NA,1
"26605",53594,2000,8540.069686,NA,"Plants",NA,1
"26606",53594,2005,2509.984639,NA,"Plants",NA,1
"26607",53594,2004,3892.535733,NA,"Plants",NA,1
"26608",53594,2003,0,NA,"Plants",NA,1
"26609",53594,2011,20706.53624,NA,"Plants",NA,1
"26610",53595,1998,8721.349693,NA,"Plants",NA,1
"26611",53595,2009,1142.657343,NA,"Plants",NA,1
"26612",53595,2008,569.2057594,NA,"Plants",NA,1
"26613",53595,2014,9319.391635,NA,"Plants",NA,1
"26614",53595,2010,3371.389271,NA,"Plants",NA,1
"26615",53595,2012,10675.08711,NA,"Plants",NA,1
"26616",53595,1996,5623.709369,NA,"Plants",NA,1
"26617",53595,2002,3406.058922,NA,"Plants",NA,1
"26618",53595,2015,60499.36709,NA,"Plants",NA,1
"26619",53595,2001,4151.891587,NA,"Plants",NA,1
"26620",53595,2011,8173.632726,NA,"Plants",NA,1
"26621",53595,2003,26108.47826,NA,"Plants",NA,1
"26622",53595,2000,2846.689895,NA,"Plants",NA,1
"26623",53595,2006,5368.857143,NA,"Plants",NA,1
"26624",53595,2016,8170,NA,"Plants",NA,1
"26625",53595,1997,5192.149533,NA,"Plants",NA,1
"26626",53595,2013,5785.622318,NA,"Plants",NA,1
"26627",53595,2005,1756.989247,NA,"Plants",NA,1
"26628",53595,2004,21408.94653,NA,"Plants",NA,1
"26629",53595,1999,4413.565426,NA,"Plants",NA,1
"26630",53595,2007,591.1722142,NA,"Plants",NA,1
"26631",53596,2014,6730.671736,NA,"Plants",NA,1
"26632",53596,2001,5535.855449,NA,"Plants",NA,1
"26633",53596,2000,4981.707317,NA,"Plants",NA,1
"26634",53596,2002,5449.694275,NA,"Plants",NA,1
"26635",53596,2015,7859.746835,NA,"Plants",NA,1
"26636",53596,2006,18984.30804,NA,"Plants",NA,1
"26637",53596,2011,12532.90351,NA,"Plants",NA,1
"26638",53596,2003,666.0326087,NA,"Plants",NA,1
"26639",53596,2009,1028.391608,NA,"Plants",NA,1
"26640",53596,2005,17281.24424,NA,"Plants",NA,1
"26641",53596,1996,10934.99044,NA,"Plants",NA,1
"26642",53596,2012,11208.84146,NA,"Plants",NA,1
"26643",53596,2007,14244.88567,NA,"Plants",NA,1
"26644",53596,2013,9993.347639,NA,"Plants",NA,1
"26645",53596,2008,1366.093823,NA,"Plants",NA,1
"26646",53596,1998,6014.723926,NA,"Plants",NA,1
"26647",53596,1997,7635.514019,NA,"Plants",NA,1
"26648",53596,2016,6127.5,NA,"Plants",NA,1
"26649",53596,1999,4413.565426,NA,"Plants",NA,1
"26650",53596,2010,3371.389271,NA,"Plants",NA,1
"26651",53596,2004,3243.779778,NA,"Plants",NA,1
"26652",53597,2012,6405.052265,NA,"Plants",NA,1
"26653",53597,2013,7889.484979,NA,"Plants",NA,1
"26654",53597,2015,7342.658228,NA,"Plants",NA,1
"26655",53597,2009,44563.63636,NA,"Plants",NA,1
"26656",53597,2001,5535.855449,NA,"Plants",NA,1
"26657",53597,1997,4581.308411,NA,"Plants",NA,1
"26658",53597,2006,1215.77381,NA,"Plants",NA,1
"26659",53597,1999,5884.753902,NA,"Plants",NA,1
"26660",53597,2011,43047.79902,NA,"Plants",NA,1
"26661",53597,2010,34837.68913,NA,"Plants",NA,1
"26662",53597,1998,0,NA,"Plants",NA,1
"26663",53597,2002,2724.847137,NA,"Plants",NA,1
"26664",53597,2014,9319.391635,NA,"Plants",NA,1
"26665",53597,2003,0,NA,"Plants",NA,1
"26666",53597,2004,1297.511911,NA,"Plants",NA,1
"26667",53597,2000,7116.724739,NA,"Plants",NA,1
"26668",53597,1996,6248.565966,NA,"Plants",NA,1
"26669",53597,2007,4256.439942,NA,"Plants",NA,1
"26670",53597,2005,1882.488479,NA,"Plants",NA,1
"26671",53597,2016,13276.25,NA,"Plants",NA,1
"26672",53597,2008,8538.086391,NA,"Plants",NA,1
"26673",53598,2002,4087.270706,NA,"Plants",NA,1
"26674",53598,2012,9607.578397,NA,"Plants",NA,1
"26675",53598,2006,2066.815476,NA,"Plants",NA,1
"26676",53598,2016,8170,NA,"Plants",NA,1
"26677",53598,2015,12616.96203,NA,"Plants",NA,1
"26678",53598,1997,6108.411215,NA,"Plants",NA,1
"26679",53598,1999,4413.565426,NA,"Plants",NA,1
"26680",53598,1996,6248.565966,NA,"Plants",NA,1
"26681",53598,2004,648.7559555,NA,"Plants",NA,1
"26682",53598,1998,7518.404908,NA,"Plants",NA,1
"26683",53598,2014,6730.671736,NA,"Plants",NA,1
"26684",53598,2007,1182.344428,NA,"Plants",NA,1
"26685",53598,2003,0,NA,"Plants",NA,1
"26686",53598,2001,4151.891587,NA,"Plants",NA,1
"26687",53598,2009,1142.657343,NA,"Plants",NA,1
"26688",53598,2011,10353.26812,NA,"Plants",NA,1
"26689",53598,2013,6311.587983,NA,"Plants",NA,1
"26690",53598,2010,4495.185695,NA,"Plants",NA,1
"26691",53598,2000,4270.034843,NA,"Plants",NA,1
"26692",53598,2008,796.8880632,NA,"Plants",NA,1
"26693",53598,2005,627.4961598,NA,"Plants",NA,1
"26694",53599,2016,11233.75,NA,"Plants",NA,1
"26695",53599,2015,11996.4557,NA,"Plants",NA,1
"26696",53599,2006,1458.928571,NA,"Plants",NA,1
"26697",53599,2012,7472.560976,NA,"Plants",NA,1
"26698",53599,1998,10525.76687,NA,"Plants",NA,1
"26699",53599,2003,6660.326087,NA,"Plants",NA,1
"26700",53599,2010,1685.694635,NA,"Plants",NA,1
"26701",53599,2002,4087.270706,NA,"Plants",NA,1
"26702",53599,2005,6902.457757,NA,"Plants",NA,1
"26703",53599,2004,2595.023822,NA,"Plants",NA,1
"26704",53599,2007,16552.822,NA,"Plants",NA,1
"26705",53599,2000,5693.379791,NA,"Plants",NA,1
"26706",53599,2011,9263.450422,NA,"Plants",NA,1
"26707",53599,1999,4413.565426,NA,"Plants",NA,1
"26708",53599,2001,4151.891587,NA,"Plants",NA,1
"26709",53599,2014,11908.11153,NA,"Plants",NA,1
"26710",53599,2008,569.2057594,NA,"Plants",NA,1
"26711",53599,2009,7427.272727,NA,"Plants",NA,1
"26712",53599,2013,7363.519313,NA,"Plants",NA,1
"26713",53599,1997,76355.14019,NA,"Plants",NA,1
"26714",53600,2012,10141.33275,NA,"Plants",NA,1
"26715",53600,2015,11996.4557,NA,"Plants",NA,1
"26716",53600,1998,6014.723926,NA,"Plants",NA,1
"26717",53600,2006,1215.77381,NA,"Plants",NA,1
"26718",53600,2011,9808.359271,NA,"Plants",NA,1
"26719",53600,2010,3371.389271,NA,"Plants",NA,1
"26720",53600,2003,0,NA,"Plants",NA,1
"26721",53600,2002,4087.270706,NA,"Plants",NA,1
"26722",53600,2014,14496.83143,NA,"Plants",NA,1
"26723",53600,2005,1254.99232,NA,"Plants",NA,1
"26724",53600,2016,11233.75,NA,"Plants",NA,1
